################################################################
# abuse.ch URLhaus Database Dump (CSV - recent URLs only)      #
# Last updated: 2026-05-09 17:39:10 (UTC)                      #
#                                                              #
# Terms Of Use: https://urlhaus.abuse.ch/api/                  #
# For questions please contact urlhaus [at] abuse.ch           #
################################################################
#
# id,dateadded,url,url_status,last_online,threat,tags,urlhaus_link,reporter
"3843055","2026-05-09 14:37:20","http://105.225.64.99:34149/bin.sh","online","2026-05-09 14:37:20","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3843055/","geenensp"
"3843054","2026-05-09 14:35:10","http://61.52.159.13:53493/i","online","2026-05-09 14:35:10","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843054/","geenensp"
"3843053","2026-05-09 14:34:22","http://115.54.102.66:40494/i","online","2026-05-09 14:34:22","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843053/","geenensp"
"3843052","2026-05-09 14:34:13","https://quor-meshos.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 14:34:13","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843052/","anonymous"
"3843051","2026-05-09 14:32:11","https://truepartner.great-insue.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 14:32:11","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843051/","anonymous"
"3843050","2026-05-09 14:30:27","http://222.139.119.74:44639/bin.sh","online","2026-05-09 14:30:27","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3843050/","geenensp"
"3843049","2026-05-09 14:29:19","http://39.187.82.156:51877/i","online","2026-05-09 14:29:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843049/","geenensp"
"3843048","2026-05-09 14:28:15","https://cppzbrx.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 14:28:15","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843048/","anonymous"
"3843047","2026-05-09 14:27:13","https://azwxo.narrownessoutri8ht.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 14:27:13","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843047/","anonymous"
"3843046","2026-05-09 14:26:20","http://39.74.34.198:37344/i","online","2026-05-09 14:26:20","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843046/","geenensp"
"3843045","2026-05-09 14:24:12","https://proto-qu4rr.narrownessoutri8ht.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 14:24:12","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843045/","anonymous"
"3843044","2026-05-09 14:22:11","https://zfjlna0p.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 14:22:11","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843044/","anonymous"
"3843043","2026-05-09 14:21:13","https://deepion.narrownessoutri8ht.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 14:21:13","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843043/","anonymous"
"3843042","2026-05-09 14:17:12","https://jcko.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 14:17:12","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843042/","anonymous"
"3843041","2026-05-09 14:15:19","http://115.63.45.52:44678/bin.sh","online","2026-05-09 14:15:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843041/","geenensp"
"3843040","2026-05-09 14:12:19","http://221.15.88.217:43670/i","online","2026-05-09 14:12:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843040/","geenensp"
"3843039","2026-05-09 14:11:20","https://covcalm.narrownessoutri8ht.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843039/","anonymous"
"3843038","2026-05-09 14:10:24","http://tran5m0-phase.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843038/","anonymous"
"3843037","2026-05-09 14:10:15","https://tran5m0-phase.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 14:10:15","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843037/","anonymous"
"3843036","2026-05-09 14:08:22","http://39.74.34.198:37344/bin.sh","online","2026-05-09 14:08:22","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843036/","geenensp"
"3843035","2026-05-09 14:07:22","http://105.225.64.99:34149/i","online","2026-05-09 14:07:22","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3843035/","geenensp"
"3843034","2026-05-09 14:06:23","https://kelnexet4.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843034/","anonymous"
"3843033","2026-05-09 14:04:12","https://v0cal-hold.narrownessoutri8ht.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 14:04:12","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843033/","anonymous"
"3843032","2026-05-09 14:00:12","https://crawlerhidden.qorivault.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 14:00:12","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843032/","anonymous"
"3843031","2026-05-09 13:59:23","http://cell1-line.narrownessoutri8ht.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843031/","anonymous"
"3843030","2026-05-09 13:59:13","https://cell1-line.narrownessoutri8ht.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 13:59:13","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843030/","anonymous"
"3843029","2026-05-09 13:55:22","http://trimarkex6.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843029/","anonymous"
"3843028","2026-05-09 13:55:16","https://trimarkex6.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 13:55:16","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843028/","anonymous"
"3843026","2026-05-09 13:54:23","https://352xm1.biograph-discoball.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843026/","anonymous"
"3843027","2026-05-09 13:54:23","http://352xm1.biograph-discoball.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843027/","anonymous"
"3843025","2026-05-09 13:52:20","http://112.31.189.32:53650/i","online","2026-05-09 13:52:20","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3843025/","geenensp"
"3843024","2026-05-09 13:49:13","https://rur4-vector.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 13:49:13","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843024/","anonymous"
"3843023","2026-05-09 13:48:10","https://organideman.biograph-discoball.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 13:48:10","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843023/","anonymous"
"3843022","2026-05-09 13:44:10","https://z07gqmv.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 13:44:10","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843022/","anonymous"
"3843021","2026-05-09 13:43:17","https://u8813.biograph-discoball.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 13:43:17","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843021/","anonymous"
"3843020","2026-05-09 13:40:11","http://42.234.101.54:59206/i","online","2026-05-09 13:40:11","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843020/","geenensp"
"3843019","2026-05-09 13:38:23","http://39.187.82.156:51877/bin.sh","online","2026-05-09 13:38:23","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843019/","geenensp"
"3843018","2026-05-09 13:38:18","https://stri7-leaf.biograph-discoball.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 13:38:18","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843018/","anonymous"
"3843017","2026-05-09 13:38:13","https://falconnorth.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 13:38:13","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843017/","anonymous"
"3843016","2026-05-09 13:35:12","https://alt-cu1ture.biograph-discoball.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 13:35:12","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843016/","anonymous"
"3843015","2026-05-09 13:34:15","http://42.230.24.130:47655/bin.sh","online","2026-05-09 13:34:15","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843015/","geenensp"
"3843014","2026-05-09 13:33:15","https://velvetstream.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 13:33:15","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843014/","anonymous"
"3843013","2026-05-09 13:32:19","http://123.12.194.122:38974/i","online","2026-05-09 13:32:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843013/","geenensp"
"3843012","2026-05-09 13:30:18","http://42.234.101.54:59206/bin.sh","online","2026-05-09 13:30:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843012/","geenensp"
"3843011","2026-05-09 13:27:26","http://syncdusk.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843011/","anonymous"
"3843010","2026-05-09 13:27:18","http://112.240.253.45:34514/i","online","2026-05-09 13:27:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843010/","geenensp"
"3843009","2026-05-09 13:27:16","https://syncdusk.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 13:27:16","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843009/","anonymous"
"3843008","2026-05-09 13:26:23","http://115.49.69.122:42542/i","online","2026-05-09 13:26:23","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843008/","geenensp"
"3843007","2026-05-09 13:25:26","http://112.31.189.32:53650/bin.sh","online","2026-05-09 13:25:26","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3843007/","geenensp"
"3843006","2026-05-09 13:24:16","https://spesurv.biograph-discoball.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 13:24:16","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843006/","anonymous"
"3843005","2026-05-09 13:22:27","https://tallithix9.mirelax9.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843005/","anonymous"
"3843004","2026-05-09 13:19:19","https://80ro65f.div0rceskis5ing.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","2026-05-09 13:21:41","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843004/","anonymous"
"3843003","2026-05-09 13:15:21","https://u1tr6-drive.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","2026-05-09 13:15:21","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3843003/","anonymous"
"3843002","2026-05-09 13:14:43","http://112.240.253.45:34514/bin.sh","online","2026-05-09 13:14:43","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843002/","geenensp"
"3843001","2026-05-09 13:14:13","https://drivescrip.div0rceskis5ing.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","2026-05-09 13:14:13","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3843001/","anonymous"
"3843000","2026-05-09 13:12:11","http://123.12.194.122:38974/bin.sh","online","2026-05-09 13:12:11","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3843000/","geenensp"
"3842999","2026-05-09 13:12:10","http://42.229.217.39:42738/i","online","2026-05-09 13:12:10","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842999/","geenensp"
"3842998","2026-05-09 13:11:20","http://182.123.209.60:37440/i","online","2026-05-09 13:11:20","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842998/","geenensp"
"3842997","2026-05-09 13:10:21","https://mjgbgt.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","2026-05-09 13:10:21","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842997/","anonymous"
"3842995","2026-05-09 13:08:20","http://190.109.227.67:38508/i","online","2026-05-09 13:08:20","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3842995/","geenensp"
"3842996","2026-05-09 13:08:20","http://115.49.69.122:42542/bin.sh","online","2026-05-09 13:08:20","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842996/","geenensp"
"3842994","2026-05-09 13:08:14","https://kbyoix.div0rceskis5ing.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","2026-05-09 13:08:14","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842994/","anonymous"
"3842993","2026-05-09 13:06:18","https://clusterend.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","2026-05-09 13:06:18","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842993/","anonymous"
"3842992","2026-05-09 13:06:11","http://182.123.209.60:37440/bin.sh","online","2026-05-09 13:06:11","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842992/","geenensp"
"3842991","2026-05-09 13:02:19","https://bindspru.div0rceskis5ing.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 13:02:19","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842991/","anonymous"
"3842990","2026-05-09 12:57:16","https://quorven5a.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:57:16","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842990/","anonymous"
"3842989","2026-05-09 12:56:27","http://arkcrestex1.div0rceskis5ing.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842989/","anonymous"
"3842988","2026-05-09 12:56:18","http://42.229.217.39:42738/bin.sh","online","2026-05-09 12:56:18","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842988/","geenensp"
"3842987","2026-05-09 12:56:12","https://arkcrestex1.div0rceskis5ing.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:56:12","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842987/","anonymous"
"3842986","2026-05-09 12:55:27","http://jjn76gwl.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842986/","anonymous"
"3842985","2026-05-09 12:55:15","https://jjn76gwl.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:55:15","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842985/","anonymous"
"3842984","2026-05-09 12:53:24","https://tutorial.clashverge.space/docx/show/pnscan-1.14.1.tar.gz","offline","","malware_download","gz,tar,ua-wget","https://urlhaus.abuse.ch/url/3842984/","NDA0E"
"3842983","2026-05-09 12:53:16","http://82.26.104.36/bot.m68k","online","2026-05-09 12:53:16","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842983/","NDA0E"
"3842980","2026-05-09 12:53:14","https://tutorial.clashverge.space/docx/show/cr.sh","online","2026-05-09 12:53:14","malware_download","sh,ua-wget","https://urlhaus.abuse.ch/url/3842980/","NDA0E"
"3842981","2026-05-09 12:53:14","http://82.26.104.36/bot.armv6l","online","2026-05-09 12:53:14","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842981/","NDA0E"
"3842982","2026-05-09 12:53:14","http://82.26.104.36/bot.armv4l","online","2026-05-09 12:53:14","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842982/","NDA0E"
"3842979","2026-05-09 12:53:10","https://tutorial.clashverge.space/docx/show/1.0.5.tar.gz","online","2026-05-09 12:53:10","malware_download","gz,tar,ua-wget","https://urlhaus.abuse.ch/url/3842979/","NDA0E"
"3842978","2026-05-09 12:52:32","https://tutorial.clashverge.space/docx/show/javae","online","2026-05-09 12:52:32","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842978/","NDA0E"
"3842976","2026-05-09 12:52:21","http://82.26.104.36/bot.x86_64","online","2026-05-09 12:52:21","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842976/","NDA0E"
"3842977","2026-05-09 12:52:21","https://tutorial.clashverge.space/docx/show/cb.txt","offline","","malware_download","sh,ua-wget","https://urlhaus.abuse.ch/url/3842977/","NDA0E"
"3842975","2026-05-09 12:52:20","http://82.26.104.36/bot.i686","online","2026-05-09 12:52:20","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842975/","NDA0E"
"3842974","2026-05-09 12:51:16","http://82.26.104.36/bot.mips","online","2026-05-09 12:51:16","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842974/","NDA0E"
"3842965","2026-05-09 12:51:15","http://82.26.104.36/bot.aarch64","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842965/","NDA0E"
"3842966","2026-05-09 12:51:15","http://82.26.104.36/bot.armv5l","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842966/","NDA0E"
"3842967","2026-05-09 12:51:15","http://82.26.104.36/bot.riscv64","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842967/","NDA0E"
"3842968","2026-05-09 12:51:15","http://82.26.104.36/bot.armv7l","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842968/","NDA0E"
"3842969","2026-05-09 12:51:15","http://82.26.104.36/bot.s390x","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842969/","NDA0E"
"3842970","2026-05-09 12:51:15","http://82.26.104.36/bot.i586","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842970/","NDA0E"
"3842971","2026-05-09 12:51:15","http://82.26.104.36/bot.powerpc","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842971/","NDA0E"
"3842972","2026-05-09 12:51:15","http://82.26.104.36/bot.sh4","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842972/","NDA0E"
"3842973","2026-05-09 12:51:15","http://82.26.104.36/bot.mipsel","online","2026-05-09 12:51:15","malware_download","elf,ua-wget","https://urlhaus.abuse.ch/url/3842973/","NDA0E"
"3842964","2026-05-09 12:50:29","https://dynnex9os.div0rceskis5ing.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842964/","anonymous"
"3842963","2026-05-09 12:49:13","http://82.26.104.36/cat.sh","online","2026-05-09 12:49:13","malware_download","sh,ua-wget","https://urlhaus.abuse.ch/url/3842963/","NDA0E"
"3842962","2026-05-09 12:48:22","http://192.109.200.228:42069/arm7","online","2026-05-09 12:48:22","malware_download","elf,mirai,ua-wget","https://urlhaus.abuse.ch/url/3842962/","NDA0E"
"3842961","2026-05-09 12:48:11","https://tutorial.clashverge.space/docx/show/kworker","offline","","malware_download","sh,ua-wget","https://urlhaus.abuse.ch/url/3842961/","NDA0E"
"3842960","2026-05-09 12:46:09","http://175.165.154.244:35520/i","online","2026-05-09 12:46:09","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842960/","geenensp"
"3842959","2026-05-09 12:45:27","http://ve5j.cloak-custody.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842959/","anonymous"
"3842958","2026-05-09 12:45:18","https://ve5j.cloak-custody.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:45:18","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842958/","anonymous"
"3842957","2026-05-09 12:44:14","https://qxaeex.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:44:14","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842957/","anonymous"
"3842956","2026-05-09 12:42:20","http://190.109.227.67:38508/bin.sh","online","2026-05-09 12:42:20","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/3842956/","geenensp"
"3842955","2026-05-09 12:41:19","http://119.109.211.168:60683/bin.sh","online","2026-05-09 12:41:19","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842955/","geenensp"
"3842954","2026-05-09 12:38:22","https://stilabel.cloak-custody.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842954/","anonymous"
"3842953","2026-05-09 12:38:14","https://lum-forgeon.3lunavex.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:38:14","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842953/","anonymous"
"3842952","2026-05-09 12:34:18","https://microb3-layer.cloak-custody.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:34:18","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842952/","anonymous"
"3842951","2026-05-09 12:32:16","https://oasis1-span.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:32:16","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842951/","anonymous"
"3842950","2026-05-09 12:27:33","https://p1ne-track.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842950/","anonymous"
"3842949","2026-05-09 12:27:16","https://cl1n0-mark.cloak-custody.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:27:16","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842949/","anonymous"
"3842948","2026-05-09 12:23:10","https://brook-mesh.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:23:10","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842948/","anonymous"
"3842947","2026-05-09 12:22:18","https://hill-forge.cloak-custody.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:22:18","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842947/","anonymous"
"3842946","2026-05-09 12:19:17","https://iyneagxn.cloak-custody.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:19:17","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842946/","anonymous"
"3842945","2026-05-09 12:19:15","https://zenline1al.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:19:15","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842945/","anonymous"
"3842944","2026-05-09 12:09:27","http://layoutoptics.currencysn0ut.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842944/","anonymous"
"3842942","2026-05-09 12:09:23","https://layoutoptics.currencysn0ut.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:09:23","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842942/","anonymous"
"3842943","2026-05-09 12:09:23","https://zenlineon3.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:09:23","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842943/","anonymous"
"3842941","2026-05-09 12:04:20","https://ultra-r3c0r.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 12:04:20","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842941/","anonymous"
"3842940","2026-05-09 12:04:18","https://zenline2ar.currencysn0ut.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 12:04:18","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842940/","anonymous"
"3842939","2026-05-09 12:01:20","http://39.74.244.251:42904/bin.sh","online","2026-05-09 12:01:20","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/3842939/","geenensp"
"3842938","2026-05-09 11:59:17","https://suddenhar.currencysn0ut.pics/99c7fa93-4d32-47c2-84f9-163f7755f5e3/check.rock","online","2026-05-09 11:59:17","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842938/","anonymous"
"3842937","2026-05-09 11:57:27","http://cqrsjc6.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842937/","anonymous"
"3842936","2026-05-09 11:57:19","https://cqrsjc6.pixel-harbor.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","online","2026-05-09 11:57:19","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842936/","anonymous"
"3842935","2026-05-09 11:44:21","http://laye-zone.nova7frame.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842935/","anonymous"
"3842934","2026-05-09 11:44:13","https://laye-zone.nova7frame.life/c2cb43a1-3db9-486a-a707-ee88bcdb4813/google.ocx","offline","2026-05-09 11:44:13","malware_download","ClearFake,SnappyClient","https://urlhaus.abuse.ch/url/3842934/","anonymous"
"3842933","2026-05-09 11:43:21","https://r26pytag.ama1gamb1ast.digital/?ublib=xEcmeuTVfkRXtUYl","offline","","malware_download","ClearFake","https://urlhaus.abuse.ch/url/3842933/","anonymous"
